"lacode","region","positive","number_samples","round","prevalence","lower","upper"
"E06000001","North East",1,450,"round 4",0.00222222222222222,0.000392384553637541,0.012478759558831
"E06000002","North East",1,466,"round 4",0.00214592274678112,0.000378908547643916,0.0120539211037798
"E06000003","North East",0,469,"round 4",0,0,0.00573566177383434
"E06000004","North East",0,454,"round 4",0,0,0.00592404338610213
"E06000005","North East",1,485,"round 4",0.00206185567010309,0.000364060923179747,0.0115855368764552
"E06000006","North West",0,384,"round 4",0,0,0.00699639169878251
"E06000007","North West",0,483,"round 4",0,0,0.00557033678235364
"E06000008","North West",1,346,"round 4",0.00289017341040462,0.000510368890223897,0.0161870769767855
"E06000009","North West",0,451,"round 4",0,0,0.00596321445292006
"E06000010","Yorkshire and The Humber",1,418,"round 4",0.00239234449760766,0.000422432449386733,0.0134250894063943
"E06000011","Yorkshire and The Humber",1,514,"round 4",0.00194552529182879,0.000343515579759831,0.0109368844754948
"E06000012","Yorkshire and The Humber",1,442,"round 4",0.00226244343891403,0.000399488523436712,0.0127026102274186
"E06000013","Yorkshire and The Humber",0,493,"round 4",0,0,0.00545796489432634
"E06000014","Yorkshire and The Humber",0,495,"round 4",0,0,0.00543603238838538
"E06000015","East Midlands",1,475,"round 4",0.00210526315789474,0.0003717273588637,0.0118274227211662
"E06000016","East Midlands",0,294,"round 4",0,0,0.00911861444379787
"E06000017","East Midlands",0,579,"round 4",0,0,0.00465105324255676
"E06000018","East Midlands",0,449,"round 4",0,0,0.0059896175579487
"E06000019","West Midlands",0,558,"round 4",0,0,0.0048252482710061
"E06000020","West Midlands",1,449,"round 4",0.0022271714922049,0.000393258702009455,0.012506308479641
"E06000021","West Midlands",0,370,"round 4",0,0,0.00725919831785019
"E06000022","South West",0,546,"round 4",0,0,0.00493077477778709
"E06000023","South West",1,502,"round 4",0.00199203187250996,0.000351729130116981,0.0111962741401423
"E06000024","South West",0,557,"round 4",0,0,0.00483386931885428
"E06000025","South West",0,509,"round 4",0,0,0.00528730534328894
"E06000026","South West",0,425,"round 4",0,0,0.0063257151923863
"E06000027","South West",1,493,"round 4",0.00202839756592292,0.000358151759155476,0.0113990370120059
"E06000030","South West",0,487,"round 4",0,0,0.00552483730327432
"E06000031","East of England",1,500,"round 4",0.002,0.000353136394559276,0.0112407067051468
"E06000032","East of England",0,385,"round 4",0,0,0.0069783460664285
"E06000033","East of England",0,471,"round 4",0,0,0.00571144562583653
"E06000034","East of England",2,438,"round 4",0.0045662100456621,0.00125311393501555,0.0164941088847342
"E06000035","South East",0,512,"round 4",0,0,0.00525648788613971
"E06000036","South East",0,504,"round 4",0,0,0.00533947869536288
"E06000037","South East",0,561,"round 4",0,0,0.00479956864982601
"E06000038","South East",0,545,"round 4",0,0,0.00493977737934319
"E06000039","South East",0,375,"round 4",0,0,0.00716310231868289
"E06000040","South East",0,527,"round 4",0,0,0.00510763666253735
"E06000041","South East",0,559,"round 4",0,0,0.00481665791912648
"E06000042","South East",0,528,"round 4",0,0,0.00509801242415218
"E06000043","South East",0,502,"round 4",0,0,0.00536063748295542
"E06000044","South East",1,517,"round 4",0.00193423597678917,0.000341521782464436,0.0108739041821286
"E06000045","South East",0,478,"round 4",0,0,0.00562827596007071
"E06000046","South East",0,508,"round 4",0,0,0.00529765828621478
"E06000047","North East",1,510,"round 4",0.00196078431372549,0.00034621047279566,0.0110220018822384
"E06000049","North West",1,486,"round 4",0.00205761316872428,0.00036331163604222,0.0115618913362778
"E06000050","North West",1,472,"round 4",0.00211864406779661,0.000374090651717315,0.0119019704447062
"E06000051","West Midlands",0,519,"round 4",0,0,0.00518595880002082
"E06000052","South West",0,504,"round 4",0,0,0.00533947869536288
"E06000054","South West",2,594,"round 4",0.00336700336700337,0.000923839903810227,0.0121924448653362
"E06000055","East of England",0,507,"round 4",0,0,0.00530805185237126
"E06000056","East of England",2,505,"round 4",0.00396039603960396,0.00108675615782269,0.0143236603575055
"E06000057","North East",0,510,"round 4",0,0,0.00527699278589456
"E06000058","South West",0,519,"round 4",0,0,0.00518595880002082
"E06000059","South West",0,612,"round 4",0,0,0.00440136498345643
"E07000004","South East",0,512,"round 4",0,0,0.00525648788613971
"E07000005","South East",0,517,"round 4",0,0,0.00520591609647586
"E07000006","South East",0,514,"round 4",0,0,0.00523614172205175
"E07000007","South East",2,529,"round 4",0.00378071833648393,0.0010374223592204,0.0136788852607782
"E07000008","East of England",0,520,"round 4",0,0,0.00517603742293775
"E07000009","East of England",0,530,"round 4",0,0,0.00507887234766228
"E07000010","East of England",0,502,"round 4",0,0,0.00536063748295542
"E07000011","East of England",0,549,"round 4",0,0,0.00490396278630201
"E07000012","East of England",0,564,"round 4",0,0,0.00477416091186439
"E07000026","North West",0,530,"round 4",0,0,0.00507887234766228
"E07000027","North West",0,445,"round 4",0,0,0.00604313145917707
"E07000028","North West",0,426,"round 4",0,0,0.00631095980774299
"E07000029","North West",1,499,"round 4",0.00200400801603206,0.000353844258082738,0.0112630554987392
"E07000030","North West",0,527,"round 4",0,0,0.00510763666253735
"E07000031","North West",2,530,"round 4",0.00377358490566038,0.00103546380265671,0.0136532770044298
"E07000032","East Midlands",0,554,"round 4",0,0,0.00485991829236833
"E07000033","East Midlands",0,425,"round 4",0,0,0.0063257151923863
"E07000034","East Midlands",0,444,"round 4",0,0,0.00605665968050257
"E07000035","East Midlands",0,526,"round 4",0,0,0.00511729730772213
"E07000036","East Midlands",0,487,"round 4",0,0,0.00552483730327432
"E07000037","East Midlands",0,484,"round 4",0,0,0.00555889179912451
"E07000038","East Midlands",0,510,"round 4",0,0,0.00527699278589456
"E07000039","East Midlands",0,519,"round 4",0,0,0.00518595880002082
"E07000040","South West",2,558,"round 4",0.003584229390681,0.000983475904272973,0.0129732350104989
"E07000041","South West",0,457,"round 4",0,0,0.00588538357350824
"E07000042","South West",0,534,"round 4",0,0,0.00504102014054717
"E07000043","South West",0,483,"round 4",0,0,0.00557033678235364
"E07000044","South West",1,526,"round 4",0.00190114068441065,0.000335676880271868,0.010689241467371
"E07000045","South West",0,503,"round 4",0,0,0.00535003716909226
"E07000046","South West",0,519,"round 4",0,0,0.00518595880002082
"E07000047","South West",0,488,"round 4",0,0,0.00551357833671693
"E07000061","South East",0,496,"round 4",0,0,0.00542513210371893
"E07000062","South East",0,491,"round 4",0,0,0.00548007509732767
"E07000063","South East",1,414,"round 4",0.00241545893719807,0.000426515141506669,0.0135535691641075
"E07000064","South East",0,560,"round 4",0,0,0.00480809809956337
"E07000065","South East",0,543,"round 4",0,0,0.00495788156552417
"E07000066","East of England",0,475,"round 4",0,0,0.00566362164134149
"E07000067","East of England",2,505,"round 4",0.00396039603960396,0.00108675615782269,0.0143236603575055
"E07000068","East of England",2,523,"round 4",0.00382409177820268,0.0010493310764877,0.0138345750577159
"E07000069","East of England",1,465,"round 4",0.0021505376344086,0.000379723621424595,0.0120796242259
"E07000070","East of England",0,511,"round 4",0,0,0.0052667203781833
"E07000071","East of England",2,553,"round 4",0.00361663652802893,0.000992373123672799,0.0130896581196566
"E07000072","East of England",0,444,"round 4",0,0,0.00605665968050257
"E07000073","East of England",0,475,"round 4",0,0,0.00566362164134149
"E07000074","East of England",0,551,"round 4",0,0,0.00488624953475784
"E07000075","East of England",0,498,"round 4",0,0,0.00540346215348713
"E07000076","East of England",0,532,"round 4",0,0,0.00505987545335348
"E07000077","East of England",1,496,"round 4",0.00201612903225806,0.000355984978653889,0.0113306382848029
"E07000078","South West",0,454,"round 4",0,0,0.00592404338610213
"E07000079","South West",0,521,"round 4",0,0,0.00516615393499756
"E07000080","South West",0,422,"round 4",0,0,0.00637039825779397
"E07000081","South West",0,453,"round 4",0,0,0.00593704310372943
"E07000082","South West",2,498,"round 4",0.00401606425702811,0.00110204144808934,0.0145233292399387
"E07000083","South West",0,445,"round 4",0,0,0.00604313145917707
"E07000084","South East",0,484,"round 4",0,0,0.00555889179912451
"E07000085","South East",0,554,"round 4",0,0,0.00485991829236833
"E07000086","South East",0,511,"round 4",0,0,0.0052667203781833
"E07000087","South East",0,568,"round 4",0,0,0.00474069944672446
"E07000088","South East",0,505,"round 4",0,0,0.00532896181453657
"E07000089","South East",1,591,"round 4",0.00169204737732657,0.000298750379924938,0.00952144411740404
"E07000090","South East",1,517,"round 4",0.00193423597678917,0.000341521782464436,0.0108739041821286
"E07000091","South East",2,510,"round 4",0.00392156862745098,0.00107609514675214,0.0141843683407424
"E07000092","South East",0,520,"round 4",0,0,0.00517603742293775
"E07000093","South East",0,569,"round 4",0,0,0.00473240724193301
"E07000094","South East",0,562,"round 4",0,0,0.0047910694085746
"E07000095","East of England",0,454,"round 4",0,0,0.00592404338610213
"E07000096","East of England",1,475,"round 4",0.00210526315789474,0.0003717273588637,0.0118274227211662
"E07000098","East of England",0,488,"round 4",0,0,0.00551357833671693
"E07000099","East of England",0,562,"round 4",0,0,0.0047910694085746
"E07000102","East of England",0,469,"round 4",0,0,0.00573566177383434
"E07000103","East of England",0,444,"round 4",0,0,0.00605665968050257
"E07000105","South East",0,500,"round 4",0,0,0.00538196462984194
"E07000106","South East",0,555,"round 4",0,0,0.00485120416293316
"E07000107","South East",2,452,"round 4",0.00442477876106195,0.00121427378699153,0.0159878886511964
"E07000108","South East",0,537,"round 4",0,0,0.00501299919356031
"E07000109","South East",0,440,"round 4",0,0,0.00611138372694886
"E07000110","South East",2,514,"round 4",0.00389105058365759,0.00106771576601416,0.0140748702265247
"E07000111","South East",1,555,"round 4",0.0018018018018018,0.000318133099828227,0.0101346683673735
"E07000112","South East",0,568,"round 4",0,0,0.00474069944672446
"E07000113","South East",0,484,"round 4",0,0,0.00555889179912451
"E07000114","South East",1,490,"round 4",0.00204081632653061,0.000360345078360134,0.0114682665466008
"E07000115","South East",2,549,"round 4",0.00364298724954463,0.000999607650593062,0.0131843119805817
"E07000116","South East",0,523,"round 4",0,0,0.00514649976167059
"E07000117","North West",3,320,"round 4",0.009375,0.00319336873647011,0.0271963746167526
"E07000118","North West",0,484,"round 4",0,0,0.00555889179912451
"E07000119","North West",0,499,"round 4",0,0,0.00539269196722153
"E07000120","North West",0,307,"round 4",0,0,0.00873585736929642
"E07000121","North West",2,493,"round 4",0.00405679513184584,0.00111322543551711,0.0146693923019532
"E07000122","North West",0,329,"round 4",0,0,0.00815646137813138
"E07000123","North West",2,398,"round 4",0.0050251256281407,0.00137915412415396,0.0181346582229017
"E07000124","North West",1,449,"round 4",0.0022271714922049,0.000393258702009455,0.012506308479641
"E07000125","North West",2,416,"round 4",0.00480769230769231,0.00131943426526969,0.017357756031087
"E07000126","North West",0,453,"round 4",0,0,0.00593704310372943
"E07000127","North West",0,453,"round 4",0,0,0.00593704310372943
"E07000128","North West",0,523,"round 4",0,0,0.00514649976167059
"E07000129","East Midlands",2,469,"round 4",0.00426439232409382,0.00117023021882083,0.0154134653823461
"E07000130","East Midlands",0,471,"round 4",0,0,0.00571144562583653
"E07000131","East Midlands",0,516,"round 4",0,0,0.0052159524574945
"E07000132","East Midlands",0,497,"round 4",0,0,0.00541427544588356
"E07000133","East Midlands",0,506,"round 4",0,0,0.00531848628132662
"E07000134","East Midlands",1,496,"round 4",0.00201612903225806,0.000355984978653889,0.0113306382848029
"E07000135","East Midlands",1,323,"round 4",0.00309597523219814,0.000546724864876172,0.0173257287760151
"E07000136","East Midlands",0,453,"round 4",0,0,0.00593704310372943
"E07000137","East Midlands",0,528,"round 4",0,0,0.00509801242415218
"E07000138","East Midlands",0,438,"round 4",0,0,0.0061391182713299
"E07000139","East Midlands",0,551,"round 4",0,0,0.00488624953475784
"E07000140","East Midlands",0,514,"round 4",0,0,0.00523614172205175
"E07000141","East Midlands",0,563,"round 4",0,0,0.00478260021561014
"E07000142","East Midlands",0,520,"round 4",0,0,0.00517603742293775
"E07000143","East of England",0,523,"round 4",0,0,0.00514649976167059
"E07000144","East of England",0,525,"round 4",0,0,0.00512699456667876
"E07000145","East of England",0,447,"round 4",0,0,0.00601625551091652
"E07000146","East of England",0,513,"round 4",0,0,0.00524629507756346
"E07000147","East of England",0,600,"round 4",0,0,0.00448899712883008
"E07000148","East of England",0,518,"round 4",0,0,0.0051959182845418
"E07000149","East of England",0,644,"round 4",0,0,0.00418357857216583
"E07000150","East Midlands",0,393,"round 4",0,0,0.00683726447317075
"E07000151","East Midlands",0,526,"round 4",0,0,0.00511729730772213
"E07000152","East Midlands",1,535,"round 4",0.00186915887850467,0.000330028674452513,0.010510745963562
"E07000153","East Midlands",1,464,"round 4",0.0021551724137931,0.000380542209390853,0.0121054371978616
"E07000154","East Midlands",0,442,"round 4",0,0,0.00608389864691374
"E07000155","East Midlands",1,573,"round 4",0.00174520069808028,0.000308137233546595,0.00981849068365706
"E07000156","East Midlands",0,506,"round 4",0,0,0.00531848628132662
"E07000163","Yorkshire and The Humber",0,524,"round 4",0,0,0.0051367286479513
"E07000164","Yorkshire and The Humber",0,557,"round 4",0,0,0.00483386931885428
"E07000165","Yorkshire and The Humber",2,538,"round 4",0.00371747211895911,0.00102005761438169,0.0134518117729496
"E07000166","Yorkshire and The Humber",1,494,"round 4",0.00202429149797571,0.00035742657412595,0.0113761458658464
"E07000167","Yorkshire and The Humber",0,542,"round 4",0,0,0.00496698351358603
"E07000168","Yorkshire and The Humber",0,532,"round 4",0,0,0.00505987545335348
"E07000169","Yorkshire and The Humber",2,506,"round 4",0.00395256916996047,0.00108460708982173,0.0142955835263594
"E07000170","East Midlands",0,437,"round 4",0,0,0.00615308015642033
"E07000171","East Midlands",0,482,"round 4",0,0,0.00558182899006114
"E07000172","East Midlands",1,535,"round 4",0.00186915887850467,0.000330028674452513,0.010510745963562
"E07000173","East Midlands",0,465,"round 4",0,0,0.00578471538762285
"E07000174","East Midlands",0,457,"round 4",0,0,0.00588538357350824
"E07000175","East Midlands",1,528,"round 4",0.00189393939393939,0.000334405079188501,0.0106490538516872
"E07000176","East Midlands",0,538,"round 4",0,0,0.00500372797514162
"E07000177","South East",0,480,"round 4",0,0,0.00560495625290598
"E07000178","South East",0,529,"round 4",0,0,0.00508842438715141
"E07000179","South East",0,559,"round 4",0,0,0.00481665791912648
"E07000180","South East",0,519,"round 4",0,0,0.00518595880002082
"E07000181","South East",0,533,"round 4",0,0,0.00505043019837118
"E07000187","South West",1,559,"round 4",0.00178890876565295,0.000315856151969707,0.0100626593769566
"E07000188","South West",0,481,"round 4",0,0,0.00559336871513893
"E07000189","South West",0,538,"round 4",0,0,0.00500372797514162
"E07000192","West Midlands",0,473,"round 4",0,0,0.00568743310084317
"E07000193","West Midlands",0,482,"round 4",0,0,0.00558182899006114
"E07000194","West Midlands",0,481,"round 4",0,0,0.00559336871513893
"E07000195","West Midlands",3,494,"round 4",0.00607287449392713,0.00206743044888535,0.017700828394014
"E07000196","West Midlands",0,445,"round 4",0,0,0.00604313145917707
"E07000197","West Midlands",1,536,"round 4",0.00186567164179104,0.000329412807282338,0.0104912804263478
"E07000198","West Midlands",0,492,"round 4",0,0,0.00546899764899534
"E07000199","West Midlands",0,467,"round 4",0,0,0.0057600841459088
"E07000200","East of England",0,561,"round 4",0,0,0.00479956864982601
"E07000202","East of England",2,507,"round 4",0.00394477317554241,0.00108246650464381,0.0142676165500804
"E07000203","East of England",0,591,"round 4",0,0,0.00455704596988423
"E07000207","South East",1,461,"round 4",0.00216919739696312,0.000383019287153341,0.0121835423003478
"E07000208","South East",0,534,"round 4",0,0,0.00504102014054717
"E07000209","South East",0,562,"round 4",0,0,0.0047910694085746
"E07000210","South East",1,548,"round 4",0.00182481751824818,0.000322197760656618,0.0102631954303108
"E07000211","South East",0,521,"round 4",0,0,0.00516615393499756
"E07000212","South East",0,518,"round 4",0,0,0.0051959182845418
"E07000213","South East",1,461,"round 4",0.00216919739696312,0.000383019287153341,0.0121835423003478
"E07000214","South East",0,512,"round 4",0,0,0.00525648788613971
"E07000215","South East",0,524,"round 4",0,0,0.0051367286479513
"E07000216","South East",0,561,"round 4",0,0,0.00479956864982601
"E07000217","South East",0,530,"round 4",0,0,0.00507887234766228
"E07000218","West Midlands",1,480,"round 4",0.00208333333333333,0.00036785420138042,0.0117052303063672
"E07000219","West Midlands",0,459,"round 4",0,0,0.00585988947382956
"E07000220","West Midlands",0,520,"round 4",0,0,0.00517603742293775
"E07000221","West Midlands",0,545,"round 4",0,0,0.00493977737934319
"E07000222","West Midlands",0,547,"round 4",0,0,0.00492180493049975
"E07000223","South East",0,512,"round 4",0,0,0.00525648788613971
"E07000224","South East",1,562,"round 4",0.00177935943060498,0.000314169716176656,0.0100093206001191
"E07000225","South East",0,574,"round 4",0,0,0.00469137757527168
"E07000226","South East",0,506,"round 4",0,0,0.00531848628132662
"E07000227","South East",0,548,"round 4",0,0,0.00491286765905042
"E07000228","South East",0,524,"round 4",0,0,0.0051367286479513
"E07000229","South East",0,549,"round 4",0,0,0.00490396278630201
"E07000234","West Midlands",0,531,"round 4",0,0,0.00506935610334
"E07000235","West Midlands",0,480,"round 4",0,0,0.00560495625290598
"E07000236","West Midlands",0,516,"round 4",0,0,0.0052159524574945
"E07000237","West Midlands",1,492,"round 4",0.00203252032520325,0.000358879892832681,0.0114220204671078
"E07000238","West Midlands",0,557,"round 4",0,0,0.00483386931885428
"E07000239","West Midlands",0,501,"round 4",0,0,0.00537127988614637
"E07000240","East of England",1,536,"round 4",0.00186567164179104,0.000329412807282338,0.0104912804263478
"E07000241","East of England",0,505,"round 4",0,0,0.00532896181453657
"E07000242","East of England",0,497,"round 4",0,0,0.00541427544588356
"E07000243","East of England",0,477,"round 4",0,0,0.00564000873247009
"E07000244","East of England",0,513,"round 4",0,0,0.00524629507756346
"E07000245","East of England",0,532,"round 4",0,0,0.00505987545335348
"E07000246","South West",0,486,"round 4",0,0,0.00553614234652025
"E08000001","North West",1,459,"round 4",0.00217864923747277,0.000384688666121176,0.0122361747188876
"E08000002","North West",1,458,"round 4",0.00218340611353712,0.000385528824480013,0.0122626618243418
"E08000003","North West",3,414,"round 4",0.0072463768115942,0.00246742056249323,0.0210856726333577
"E08000004","North West",0,402,"round 4",0,0,0.0066852147143922
"E08000005","North West",0,394,"round 4",0,0,0.00682002936116894
"E08000006","North West",1,381,"round 4",0.0026246719160105,0.000463469389356089,0.01471540151139
"E08000007","North West",0,473,"round 4",0,0,0.00568743310084317
"E08000008","North West",0,472,"round 4",0,0,0.00569941407131901
"E08000009","North West",2,480,"round 4",0.00416666666666667,0.00114339495321377,0.0150632749750035
"E08000010","North West",1,429,"round 4",0.00233100233100233,0.000411597725803029,0.0130840106584067
"E08000011","North West",1,365,"round 4",0.00273972602739726,0.000483792739954787,0.0153535234862937
"E08000012","North West",1,394,"round 4",0.00253807106598985,0.000448172452056643,0.0142347086081771
"E08000013","North West",0,439,"round 4",0,0,0.00612521960430543
"E08000014","North West",2,488,"round 4",0.00409836065573771,0.00112463875012082,0.0148184231452628
"E08000015","North West",0,463,"round 4",0,0,0.00580955818998555
"E08000016","Yorkshire and The Humber",1,420,"round 4",0.00238095238095238,0.000420420274002489,0.0133617586495684
"E08000017","Yorkshire and The Humber",0,465,"round 4",0,0,0.00578471538762285
"E08000018","Yorkshire and The Humber",2,416,"round 4",0.00480769230769231,0.00131943426526969,0.017357756031087
"E08000019","Yorkshire and The Humber",0,486,"round 4",0,0,0.00553614234652025
"E08000021","North East",0,496,"round 4",0,0,0.00542513210371893
"E08000022","North East",2,442,"round 4",0.00452488687782805,0.00124176550434953,0.0163462327976383
"E08000023","North East",1,481,"round 4",0.00207900207900208,0.000367089235131393,0.0116810941749726
"E08000024","North East",1,460,"round 4",0.00217391304347826,0.00038385216160699,0.0122098017897795
"E08000025","West Midlands",0,454,"round 4",0,0,0.00592404338610213
"E08000026","West Midlands",1,449,"round 4",0.0022271714922049,0.000393258702009455,0.012506308479641
"E08000027","West Midlands",0,448,"round 4",0,0,0.00600290698303996
"E08000028","West Midlands",0,386,"round 4",0,0,0.00696039328395872
"E08000029","West Midlands",0,492,"round 4",0,0,0.00546899764899534
"E08000030","West Midlands",1,432,"round 4",0.00231481481481481,0.000408738590055649,0.0129939763249045
"E08000031","West Midlands",1,406,"round 4",0.00246305418719212,0.000434921940687927,0.0138180500195006
"E08000032","Yorkshire and The Humber",3,418,"round 4",0.00717703349282297,0.00244378039006645,0.0208859768324859
"E08000033","Yorkshire and The Humber",2,436,"round 4",0.00458715596330275,0.00125886629199848,0.0165690547996574
"E08000034","Yorkshire and The Humber",0,450,"round 4",0,0,0.00597638684397898
"E08000035","Yorkshire and The Humber",1,493,"round 4",0.00202839756592292,0.000358151759155476,0.0113990370120059
"E08000036","Yorkshire and The Humber",0,475,"round 4",0,0,0.00566362164134149
"E08000037","North East",1,492,"round 4",0.00203252032520325,0.000358879892832681,0.0114220204671078
"E09000002","London",0,421,"round 4",0,0,0.00638543322336431
"E09000003","London",0,489,"round 4",0,0,0.00550236516572442
"E09000004","London",0,498,"round 4",0,0,0.00540346215348713
"E09000005","London",1,404,"round 4",0.00247524752475248,0.000437075678684941,0.0138857909508754
"E09000006","London",1,471,"round 4",0.00212314225053079,0.000374885107901247,0.0119270289566411
"E09000007","London",0,448,"round 4",0,0,0.00600290698303996
"E09000008","London",0,485,"round 4",0,0,0.00554749374988408
"E09000009","London",0,511,"round 4",0,0,0.0052667203781833
"E09000010","London",0,492,"round 4",0,0,0.00546899764899534
"E09000011","London",1,483,"round 4",0.0020703933747412,0.000365568807753046,0.0116331192966747
"E09000012","London",0,397,"round 4",0,0,0.00676884145942832
"E09000013","London",0,468,"round 4",0,0,0.00574784701756814
"E09000014","London",0,537,"round 4",0,0,0.00501299919356031
"E09000015","London",0,453,"round 4",0,0,0.00593704310372943
"E09000016","London",0,478,"round 4",0,0,0.00562827596007071
"E09000017","London",0,506,"round 4",0,0,0.00531848628132662
"E09000018","London",0,491,"round 4",0,0,0.00548007509732767
"E09000019","London",0,474,"round 4",0,0,0.00567550239607386
"E09000020","London",2,464,"round 4",0.00431034482758621,0.00118284896625787,0.015578082911093
"E09000021","London",0,517,"round 4",0,0,0.00520591609647586
"E09000022","London",0,495,"round 4",0,0,0.00543603238838538
"E09000023","London",0,495,"round 4",0,0,0.00543603238838538
"E09000024","London",1,526,"round 4",0.00190114068441065,0.000335676880271868,0.010689241467371
"E09000025","London",0,337,"round 4",0,0,0.00796437828651746
"E09000026","London",3,434,"round 4",0.00691244239631336,0.00235358240679681,0.0201236376518099
"E09000027","London",0,504,"round 4",0,0,0.00533947869536288
"E09000028","London",2,460,"round 4",0.00434782608695652,0.00119314160955415,0.0157123304468482
"E09000029","London",0,459,"round 4",0,0,0.00585988947382956
"E09000030","London",2,432,"round 4",0.00462962962962963,0.00127053090955919,0.0167210085871919
"E09000031","London",0,456,"round 4",0,0,0.00589821399088055
"E09000032","London",1,463,"round 4",0.00215982721382289,0.000381364334318876,0.0121313607253844
"E09000033","London",1,453,"round 4",0.0022075055187638,0.000389785271092906,0.0123968362316347
